1024,0.302194
1024,0.305611
5120,8.413505
512,0.077180
2048,1.263518
2048,1.258541
8192,22.780309
8192,22.666731
8192,22.786939
256,0.018860
3072,2.914987
512,0.076878
1024,0.307880
12800,53.164154
